day,label,size,width,height,filename,filename_gfp,filename_ph,x1,y1,x2,y2,ori_x1,ori_y1,ori_x2,ori_y2,clip_x1,clip_y1,clip_x2,clip_y2,batch,bbox_idx,image_id
6,meroclone15,1344,53,74,1635561651_515865.png,1635561651_515865_gfp.png,1635561651_515865_ph.png,1060,1161,1113,1235,4509,4066,4562,4140,3449,2905,4793,4249,5,3319,1329
6,paraclone17,1344,40,48,1635561651_515865.png,1635561651_515865_gfp.png,1635561651_515865_ph.png,842,1175,882,1223,4291,4080,4331,4128,3449,2905,4793,4249,5,3320,1329
6,paraclone13,1344,39,43,1635561652_799406.png,1635561652_799406_gfp.png,1635561652_799406_ph.png,1180,1067,1219,1110,3995,3235,4034,3278,2815,2168,4159,3512,5,3321,1330
6,meroclone12,1344,51,59,1635561652_799406.png,1635561652_799406_gfp.png,1635561652_799406_ph.png,736,695,787,754,3551,2863,3602,2922,2815,2168,4159,3512,5,3322,1330
6,paraclone11,1344,86,83,1635561654_0972831.png,1635561654_0972831_gfp.png,1635561654_0972831_ph.png,1169,569,1255,652,5002,3728,5088,3811,3833,3159,5177,4503,5,3323,1331
6,paraclone16,1344,27,31,1635561654_0972831.png,1635561654_0972831_gfp.png,1635561654_0972831_ph.png,929,437,956,468,4762,3596,4789,3627,3833,3159,5177,4503,5,3324,1331
6,paraclone13,1344,39,43,1635561654_0972831.png,1635561654_0972831_gfp.png,1635561654_0972831_ph.png,162,76,201,119,3995,3235,4034,3278,3833,3159,5177,4503,5,3325,1331
6,meroclone15,1344,53,74,1635561654_0972831.png,1635561654_0972831_gfp.png,1635561654_0972831_ph.png,676,907,729,981,4509,4066,4562,4140,3833,3159,5177,4503,5,3326,1331
6,paraclone17,1344,40,48,1635561654_0972831.png,1635561654_0972831_gfp.png,1635561654_0972831_ph.png,458,921,498,969,4291,4080,4331,4128,3833,3159,5177,4503,5,3327,1331
6,paraclone3,1344,28,33,1635561655_379392.png,1635561655_379392_gfp.png,1635561655_379392_ph.png,1054,204,1082,237,4150,2325,4178,2358,3096,2121,4440,3465,5,3328,1332
6,paraclone13,1344,39,43,1635561655_379392.png,1635561655_379392_gfp.png,1635561655_379392_ph.png,899,1114,938,1157,3995,3235,4034,3278,3096,2121,4440,3465,5,3329,1332
6,meroclone12,1344,51,59,1635561655_379392.png,1635561655_379392_gfp.png,1635561655_379392_ph.png,455,742,506,801,3551,2863,3602,2922,3096,2121,4440,3465,5,3330,1332
6,paraclone16,1344,27,31,1635561656_664594.png,1635561656_664594_gfp.png,1635561656_664594_ph.png,1246,429,1273,460,4762,3596,4789,3627,3516,3167,4860,4511,5,3331,1333
6,paraclone13,1344,39,43,1635561656_664594.png,1635561656_664594_gfp.png,1635561656_664594_ph.png,479,68,518,111,3995,3235,4034,3278,3516,3167,4860,4511,5,3332,1333
6,meroclone15,1344,53,74,1635561656_664594.png,1635561656_664594_gfp.png,1635561656_664594_ph.png,993,899,1046,973,4509,4066,4562,4140,3516,3167,4860,4511,5,3333,1333
6,paraclone17,1344,40,48,1635561656_664594.png,1635561656_664594_gfp.png,1635561656_664594_ph.png,775,913,815,961,4291,4080,4331,4128,3516,3167,4860,4511,5,3334,1333
6,paraclone13,1344,39,43,1635561657_945089.png,1635561657_945089_gfp.png,1635561657_945089_ph.png,1195,498,1234,541,3995,3235,4034,3278,2800,2737,4144,4081,5,3335,1334
6,meroclone12,1344,51,59,1635561657_945089.png,1635561657_945089_gfp.png,1635561657_945089_ph.png,751,126,802,185,3551,2863,3602,2922,2800,2737,4144,4081,5,3336,1334
6,meroclone16,1344,86,100,1635561657_945089.png,1635561657_945089_gfp.png,1635561657_945089_ph.png,570,1117,656,1217,3370,3854,3456,3954,2800,2737,4144,4081,5,3337,1334
6,paraclone13,1344,39,43,1635561659_23488.png,1635561659_23488_gfp.png,1635561659_23488_ph.png,624,22,663,65,3995,3235,4034,3278,3371,3213,4715,4557,5,3338,1335
6,meroclone15,1344,53,74,1635561659_23488.png,1635561659_23488_gfp.png,1635561659_23488_ph.png,1138,853,1191,927,4509,4066,4562,4140,3371,3213,4715,4557,5,3339,1335
6,paraclone17,1344,40,48,1635561659_23488.png,1635561659_23488_gfp.png,1635561659_23488_ph.png,920,867,960,915,4291,4080,4331,4128,3371,3213,4715,4557,5,3340,1335
6,paraclone16,1344,27,31,1635561660_533325.png,1635561660_533325_gfp.png,1635561660_533325_ph.png,1050,1057,1077,1088,4762,3596,4789,3627,3712,2539,5056,3883,5,3341,1336
6,paraclone13,1344,39,43,1635561660_533325.png,1635561660_533325_gfp.png,1635561660_533325_ph.png,283,696,322,739,3995,3235,4034,3278,3712,2539,5056,3883,5,3342,1336
6,paraclone16,1344,27,31,1635561661_8229241.png,1635561661_8229241_gfp.png,1635561661_8229241_ph.png,1198,570,1225,601,4762,3596,4789,3627,3564,3026,4908,4370,5,3343,1337
6,paraclone13,1344,39,43,1635561661_8229241.png,1635561661_8229241_gfp.png,1635561661_8229241_ph.png,431,209,470,252,3995,3235,4034,3278,3564,3026,4908,4370,5,3344,1337
6,meroclone15,1344,53,74,1635561661_8229241.png,1635561661_8229241_gfp.png,1635561661_8229241_ph.png,945,1040,998,1114,4509,4066,4562,4140,3564,3026,4908,4370,5,3345,1337
6,paraclone17,1344,40,48,1635561661_8229241.png,1635561661_8229241_gfp.png,1635561661_8229241_ph.png,727,1054,767,1102,4291,4080,4331,4128,3564,3026,4908,4370,5,3346,1337
6,paraclone3,1344,28,33,1635561663_1069381.png,1635561663_1069381_gfp.png,1635561663_1069381_ph.png,627,262,655,295,4150,2325,4178,2358,3523,2063,4867,3407,5,3347,1338
6,paraclone13,1344,39,43,1635561663_1069381.png,1635561663_1069381_gfp.png,1635561663_1069381_ph.png,472,1172,511,1215,3995,3235,4034,3278,3523,2063,4867,3407,5,3348,1338
6,paraclone14,1344,130,129,1635561663_1069381.png,1635561663_1069381_gfp.png,1635561663_1069381_ph.png,140,2,270,131,3663,2065,3793,2194,3523,2063,4867,3407,5,3349,1338
6,meroclone12,1344,51,59,1635561663_1069381.png,1635561663_1069381_gfp.png,1635561663_1069381_ph.png,28,800,79,859,3551,2863,3602,2922,3523,2063,4867,3407,5,3350,1338
6,paraclone19,1344,57,62,1635561663_1069381.png,1635561663_1069381_gfp.png,1635561663_1069381_ph.png,7,22,64,84,3530,2085,3587,2147,3523,2063,4867,3407,5,3351,1338
6,paraclone13,1344,39,43,1635561664_3995788.png,1635561664_3995788_gfp.png,1635561664_3995788_ph.png,856,78,895,121,3995,3235,4034,3278,3139,3157,4483,4501,5,3352,1339
6,meroclone16,1344,86,100,1635561664_3995788.png,1635561664_3995788_gfp.png,1635561664_3995788_ph.png,231,697,317,797,3370,3854,3456,3954,3139,3157,4483,4501,5,3353,1339
6,paraclone17,1344,40,48,1635561664_3995788.png,1635561664_3995788_gfp.png,1635561664_3995788_ph.png,1152,923,1192,971,4291,4080,4331,4128,3139,3157,4483,4501,5,3354,1339
6,holoclone2,1344,160,187,1635561665_683635.png,1635561665_683635_gfp.png,1635561665_683635_ph.png,1125,33,1285,220,4754,850,4914,1037,3629,817,4973,2161,5,3355,1340
6,holoclone2,1344,160,187,1635561666_972694.png,1635561666_972694_gfp.png,1635561666_972694_ph.png,272,850,432,1037,4754,850,4914,1037,4482,0,5826,1344,5,3356,1341
6,paraclone18,1344,55,60,1635561666_972694.png,1635561666_972694_gfp.png,1635561666_972694_ph.png,1083,1130,1138,1190,5565,1130,5620,1190,4482,0,5826,1344,5,3357,1341
6,holoclone2,1344,160,187,1635561668_259223.png,1635561668_259223_gfp.png,1635561668_259223_ph.png,261,704,421,891,4754,850,4914,1037,4493,146,5837,1490,5,3358,1342
6,paraclone18,1344,55,60,1635561668_259223.png,1635561668_259223_gfp.png,1635561668_259223_ph.png,1072,984,1127,1044,5565,1130,5620,1190,4493,146,5837,1490,5,3359,1342
6,holoclone2,1344,160,187,1635561669_546216.png,1635561669_546216_gfp.png,1635561669_546216_ph.png,168,850,328,1037,4754,850,4914,1037,4586,0,5930,1344,5,3360,1343
6,paraclone18,1344,55,60,1635561669_546216.png,1635561669_546216_gfp.png,1635561669_546216_ph.png,979,1130,1034,1190,5565,1130,5620,1190,4586,0,5930,1344,5,3361,1343
6,holoclone2,1344,160,187,1635561670_8331761.png,1635561670_8331761_gfp.png,1635561670_8331761_ph.png,659,754,819,941,4754,850,4914,1037,4095,96,5439,1440,5,3362,1344
6,holoclone2,1344,160,187,1635561672_120558.png,1635561672_120558_gfp.png,1635561672_120558_ph.png,340,378,500,565,4754,850,4914,1037,4414,472,5758,1816,5,3363,1345
6,holoclone3,1344,311,310,1635561672_120558.png,1635561672_120558_gfp.png,1635561672_120558_ph.png,735,944,1046,1254,5149,1416,5460,1726,4414,472,5758,1816,5,3364,1345
6,paraclone18,1344,55,60,1635561672_120558.png,1635561672_120558_gfp.png,1635561672_120558_ph.png,1151,658,1206,718,5565,1130,5620,1190,4414,472,5758,1816,5,3365,1345
6,holoclone2,1344,160,187,1635561673_4037728.png,1635561673_4037728_gfp.png,1635561673_4037728_ph.png,927,850,1087,1037,4754,850,4914,1037,3827,0,5171,1344,5,3366,1346
6,holoclone2,1344,160,187,1635561674_684051.png,1635561674_684051_gfp.png,1635561674_684051_ph.png,972,850,1132,1037,4754,850,4914,1037,3782,0,5126,1344,5,3367,1347
6,holoclone2,1344,160,187,1635561675_967913.png,1635561675_967913_gfp.png,1635561675_967913_ph.png,780,850,940,1037,4754,850,4914,1037,3974,0,5318,1344,5,3368,1348
6,holoclone2,1344,160,187,1635561677_252716.png,1635561677_252716_gfp.png,1635561677_252716_ph.png,546,553,706,740,4754,850,4914,1037,4208,297,5552,1641,5,3369,1349
6,paraclone3,1344,28,33,1635561678_562041.png,1635561678_562041_gfp.png,1635561678_562041_ph.png,1140,672,1168,705,4150,2325,4178,2358,3010,1653,4354,2997,5,3370,1350
6,paraclone14,1344,130,129,1635561678_562041.png,1635561678_562041_gfp.png,1635561678_562041_ph.png,653,412,783,541,3663,2065,3793,2194,3010,1653,4354,2997,5,3371,1350
6,meroclone12,1344,51,59,1635561678_562041.png,1635561678_562041_gfp.png,1635561678_562041_ph.png,541,1210,592,1269,3551,2863,3602,2922,3010,1653,4354,2997,5,3372,1350
6,paraclone19,1344,57,62,1635561678_562041.png,1635561678_562041_gfp.png,1635561678_562041_ph.png,520,432,577,494,3530,2085,3587,2147,3010,1653,4354,2997,5,3373,1350
6,paraclone6,1344,56,56,1635561679_846316.png,1635561679_846316_gfp.png,1635561679_846316_ph.png,151,3,207,59,2638,2031,2694,2087,2487,2028,3831,3372,5,3374,1351
6,paraclone10,1344,51,46,1635561679_846316.png,1635561679_846316_gfp.png,1635561679_846316_ph.png,277,817,328,863,2764,2845,2815,2891,2487,2028,3831,3372,5,3375,1351
6,paraclone14,1344,130,129,1635561679_846316.png,1635561679_846316_gfp.png,1635561679_846316_ph.png,1176,37,1306,166,3663,2065,3793,2194,2487,2028,3831,3372,5,3376,1351
6,meroclone12,1344,51,59,1635561679_846316.png,1635561679_846316_gfp.png,1635561679_846316_ph.png,1064,835,1115,894,3551,2863,3602,2922,2487,2028,3831,3372,5,3377,1351
6,paraclone19,1344,57,62,1635561679_846316.png,1635561679_846316_gfp.png,1635561679_846316_ph.png,1043,57,1100,119,3530,2085,3587,2147,2487,2028,3831,3372,5,3378,1351
6,paraclone10,1344,51,46,1635561681_133644.png,1635561681_133644_gfp.png,1635561681_133644_ph.png,24,872,75,918,2764,2845,2815,2891,2740,1973,4084,3317,5,3379,1352
6,paraclone13,1344,39,43,1635561681_133644.png,1635561681_133644_gfp.png,1635561681_133644_ph.png,1255,1262,1294,1305,3995,3235,4034,3278,2740,1973,4084,3317,5,3380,1352
6,paraclone14,1344,130,129,1635561681_133644.png,1635561681_133644_gfp.png,1635561681_133644_ph.png,923,92,1053,221,3663,2065,3793,2194,2740,1973,4084,3317,5,3381,1352
6,meroclone12,1344,51,59,1635561681_133644.png,1635561681_133644_gfp.png,1635561681_133644_ph.png,811,890,862,949,3551,2863,3602,2922,2740,1973,4084,3317,5,3382,1352
6,paraclone19,1344,57,62,1635561681_133644.png,1635561681_133644_gfp.png,1635561681_133644_ph.png,790,112,847,174,3530,2085,3587,2147,2740,1973,4084,3317,5,3383,1352
6,paraclone3,1344,28,33,1635561682_4171.png,1635561682_4171_gfp.png,1635561682_4171_ph.png,1039,1049,1067,1082,4150,2325,4178,2358,3111,1276,4455,2620,5,3384,1353
6,paraclone14,1344,130,129,1635561682_4171.png,1635561682_4171_gfp.png,1635561682_4171_ph.png,552,789,682,918,3663,2065,3793,2194,3111,1276,4455,2620,5,3385,1353
6,paraclone19,1344,57,62,1635561682_4171.png,1635561682_4171_gfp.png,1635561682_4171_ph.png,419,809,476,871,3530,2085,3587,2147,3111,1276,4455,2620,5,3386,1353
6,paraclone6,1344,56,56,1635561683_706879.png,1635561683_706879_gfp.png,1635561683_706879_ph.png,31,19,87,75,2638,2031,2694,2087,2607,2012,3951,3356,5,3387,1354
6,paraclone10,1344,51,46,1635561683_706879.png,1635561683_706879_gfp.png,1635561683_706879_ph.png,157,833,208,879,2764,2845,2815,2891,2607,2012,3951,3356,5,3388,1354
6,paraclone14,1344,130,129,1635561683_706879.png,1635561683_706879_gfp.png,1635561683_706879_ph.png,1056,53,1186,182,3663,2065,3793,2194,2607,2012,3951,3356,5,3389,1354
6,meroclone12,1344,51,59,1635561683_706879.png,1635561683_706879_gfp.png,1635561683_706879_ph.png,944,851,995,910,3551,2863,3602,2922,2607,2012,3951,3356,5,3390,1354
6,paraclone19,1344,57,62,1635561683_706879.png,1635561683_706879_gfp.png,1635561683_706879_ph.png,923,73,980,135,3530,2085,3587,2147,2607,2012,3951,3356,5,3391,1354
6,paraclone3,1344,28,33,1635561684_99177.png,1635561684_99177_gfp.png,1635561684_99177_ph.png,1090,641,1118,674,4150,2325,4178,2358,3060,1684,4404,3028,5,3392,1355
6,paraclone14,1344,130,129,1635561684_99177.png,1635561684_99177_gfp.png,1635561684_99177_ph.png,603,381,733,510,3663,2065,3793,2194,3060,1684,4404,3028,5,3393,1355
6,meroclone12,1344,51,59,1635561684_99177.png,1635561684_99177_gfp.png,1635561684_99177_ph.png,491,1179,542,1238,3551,2863,3602,2922,3060,1684,4404,3028,5,3394,1355
6,paraclone19,1344,57,62,1635561684_99177.png,1635561684_99177_gfp.png,1635561684_99177_ph.png,470,401,527,463,3530,2085,3587,2147,3060,1684,4404,3028,5,3395,1355
6,paraclone12,1344,37,41,1635561686_277173.png,1635561686_277173_gfp.png,1635561686_277173_ph.png,236,61,273,102,3203,1052,3240,1093,2967,991,4311,2335,5,3396,1356
6,paraclone14,1344,130,129,1635561686_277173.png,1635561686_277173_gfp.png,1635561686_277173_ph.png,696,1074,826,1203,3663,2065,3793,2194,2967,991,4311,2335,5,3397,1356
6,paraclone19,1344,57,62,1635561686_277173.png,1635561686_277173_gfp.png,1635561686_277173_ph.png,563,1094,620,1156,3530,2085,3587,2147,2967,991,4311,2335,5,3398,1356
6,paraclone3,1344,28,33,1635561687_591244.png,1635561687_591244_gfp.png,1635561687_591244_ph.png,683,591,711,624,4150,2325,4178,2358,3467,1734,4811,3078,5,3399,1357
6,paraclone14,1344,130,129,1635561687_591244.png,1635561687_591244_gfp.png,1635561687_591244_ph.png,196,331,326,460,3663,2065,3793,2194,3467,1734,4811,3078,5,3400,1357
6,meroclone12,1344,51,59,1635561687_591244.png,1635561687_591244_gfp.png,1635561687_591244_ph.png,84,1129,135,1188,3551,2863,3602,2922,3467,1734,4811,3078,5,3401,1357
6,paraclone19,1344,57,62,1635561687_591244.png,1635561687_591244_gfp.png,1635561687_591244_ph.png,63,351,120,413,3530,2085,3587,2147,3467,1734,4811,3078,5,3402,1357
6,paraclone3,1344,28,33,1635561688_876357.png,1635561688_876357_gfp.png,1635561688_876357_ph.png,987,364,1015,397,4150,2325,4178,2358,3163,1961,4507,3305,5,3403,1358
6,paraclone13,1344,39,43,1635561688_876357.png,1635561688_876357_gfp.png,1635561688_876357_ph.png,832,1274,871,1317,3995,3235,4034,3278,3163,1961,4507,3305,5,3404,1358
6,paraclone14,1344,130,129,1635561688_876357.png,1635561688_876357_gfp.png,1635561688_876357_ph.png,500,104,630,233,3663,2065,3793,2194,3163,1961,4507,3305,5,3405,1358
6,meroclone12,1344,51,59,1635561688_876357.png,1635561688_876357_gfp.png,1635561688_876357_ph.png,388,902,439,961,3551,2863,3602,2922,3163,1961,4507,3305,5,3406,1358
6,paraclone19,1344,57,62,1635561688_876357.png,1635561688_876357_gfp.png,1635561688_876357_ph.png,367,124,424,186,3530,2085,3587,2147,3163,1961,4507,3305,5,3407,1358
6,paraclone6,1344,56,56,1635561690_1591659.png,1635561690_1591659_gfp.png,1635561690_1591659_ph.png,1,187,57,243,2638,2031,2694,2087,2637,1844,3981,3188,5,3408,1359
6,paraclone10,1344,51,46,1635561690_1591659.png,1635561690_1591659_gfp.png,1635561690_1591659_ph.png,127,1001,178,1047,2764,2845,2815,2891,2637,1844,3981,3188,5,3409,1359
6,paraclone14,1344,130,129,1635561690_1591659.png,1635561690_1591659_gfp.png,1635561690_1591659_ph.png,1026,221,1156,350,3663,2065,3793,2194,2637,1844,3981,3188,5,3410,1359
6,meroclone12,1344,51,59,1635561690_1591659.png,1635561690_1591659_gfp.png,1635561690_1591659_ph.png,914,1019,965,1078,3551,2863,3602,2922,2637,1844,3981,3188,5,3411,1359
6,paraclone19,1344,57,62,1635561690_1591659.png,1635561690_1591659_gfp.png,1635561690_1591659_ph.png,893,241,950,303,3530,2085,3587,2147,2637,1844,3981,3188,5,3412,1359
6,paraclone13,1344,39,43,1635561691_441837.png,1635561691_441837_gfp.png,1635561691_441837_ph.png,944,415,983,458,3995,3235,4034,3278,3051,2820,4395,4164,5,3413,1360
6,meroclone12,1344,51,59,1635561691_441837.png,1635561691_441837_gfp.png,1635561691_441837_ph.png,500,43,551,102,3551,2863,3602,2922,3051,2820,4395,4164,5,3414,1360
6,meroclone16,1344,86,100,1635561691_441837.png,1635561691_441837_gfp.png,1635561691_441837_ph.png,319,1034,405,1134,3370,3854,3456,3954,3051,2820,4395,4164,5,3415,1360
6,paraclone17,1344,40,48,1635561691_441837.png,1635561691_441837_gfp.png,1635561691_441837_ph.png,1240,1260,1280,1308,4291,4080,4331,4128,3051,2820,4395,4164,5,3416,1360
6,paraclone13,1344,39,43,1635561692_7266078.png,1635561692_7266078_gfp.png,1635561692_7266078_ph.png,773,540,812,583,3995,3235,4034,3278,3222,2695,4566,4039,5,3417,1361
6,meroclone12,1344,51,59,1635561692_7266078.png,1635561692_7266078_gfp.png,1635561692_7266078_ph.png,329,168,380,227,3551,2863,3602,2922,3222,2695,4566,4039,5,3418,1361
6,meroclone16,1344,86,100,1635561692_7266078.png,1635561692_7266078_gfp.png,1635561692_7266078_ph.png,148,1159,234,1259,3370,3854,3456,3954,3222,2695,4566,4039,5,3419,1361
6,paraclone3,1344,28,33,1635561694_012018.png,1635561694_012018_gfp.png,1635561694_012018_ph.png,1218,49,1246,82,4150,2325,4178,2358,2932,2276,4276,3620,5,3420,1362
6,paraclone13,1344,39,43,1635561694_012018.png,1635561694_012018_gfp.png,1635561694_012018_ph.png,1063,959,1102,1002,3995,3235,4034,3278,2932,2276,4276,3620,5,3421,1362
6,meroclone12,1344,51,59,1635561694_012018.png,1635561694_012018_gfp.png,1635561694_012018_ph.png,619,587,670,646,3551,2863,3602,2922,2932,2276,4276,3620,5,3422,1362
6,paraclone10,1344,51,46,1635561695_293204.png,1635561695_293204_gfp.png,1635561695_293204_ph.png,15,214,66,260,2764,2845,2815,2891,2749,2631,4093,3975,5,3423,1363
6,paraclone13,1344,39,43,1635561695_293204.png,1635561695_293204_gfp.png,1635561695_293204_ph.png,1246,604,1285,647,3995,3235,4034,3278,2749,2631,4093,3975,5,3424,1363
6,meroclone12,1344,51,59,1635561695_293204.png,1635561695_293204_gfp.png,1635561695_293204_ph.png,802,232,853,291,3551,2863,3602,2922,2749,2631,4093,3975,5,3425,1363
6,meroclone16,1344,86,100,1635561695_293204.png,1635561695_293204_gfp.png,1635561695_293204_ph.png,621,1223,707,1323,3370,3854,3456,3954,2749,2631,4093,3975,5,3426,1363
6,paraclone13,1344,39,43,1635561696_5769112.png,1635561696_5769112_gfp.png,1635561696_5769112_ph.png,875,497,914,540,3995,3235,4034,3278,3120,2738,4464,4082,5,3427,1364
6,meroclone12,1344,51,59,1635561696_5769112.png,1635561696_5769112_gfp.png,1635561696_5769112_ph.png,431,125,482,184,3551,2863,3602,2922,3120,2738,4464,4082,5,3428,1364
6,meroclone16,1344,86,100,1635561696_5769112.png,1635561696_5769112_gfp.png,1635561696_5769112_ph.png,250,1116,336,1216,3370,3854,3456,3954,3120,2738,4464,4082,5,3429,1364
6,paraclone3,1344,28,33,1635561697_8615732.png,1635561697_8615732_gfp.png,1635561697_8615732_ph.png,678,51,706,84,4150,2325,4178,2358,3472,2274,4816,3618,5,3430,1365
6,paraclone13,1344,39,43,1635561697_8615732.png,1635561697_8615732_gfp.png,1635561697_8615732_ph.png,523,961,562,1004,3995,3235,4034,3278,3472,2274,4816,3618,5,3431,1365
6,meroclone12,1344,51,59,1635561697_8615732.png,1635561697_8615732_gfp.png,1635561697_8615732_ph.png,79,589,130,648,3551,2863,3602,2922,3472,2274,4816,3618,5,3432,1365
6,paraclone16,1344,27,31,1635561699_179874.png,1635561699_179874_gfp.png,1635561699_179874_ph.png,1254,1060,1281,1091,4762,3596,4789,3627,3508,2536,4852,3880,5,3433,1366
6,paraclone13,1344,39,43,1635561699_179874.png,1635561699_179874_gfp.png,1635561699_179874_ph.png,487,699,526,742,3995,3235,4034,3278,3508,2536,4852,3880,5,3434,1366
6,meroclone12,1344,51,59,1635561699_179874.png,1635561699_179874_gfp.png,1635561699_179874_ph.png,43,327,94,386,3551,2863,3602,2922,3508,2536,4852,3880,5,3435,1366
6,paraclone3,1344,28,33,1635561700_522743.png,1635561700_522743_gfp.png,1635561700_522743_ph.png,1009,358,1037,391,4150,2325,4178,2358,3141,1967,4485,3311,5,3436,1367
6,paraclone13,1344,39,43,1635561700_522743.png,1635561700_522743_gfp.png,1635561700_522743_ph.png,854,1268,893,1311,3995,3235,4034,3278,3141,1967,4485,3311,5,3437,1367
6,paraclone14,1344,130,129,1635561700_522743.png,1635561700_522743_gfp.png,1635561700_522743_ph.png,522,98,652,227,3663,2065,3793,2194,3141,1967,4485,3311,5,3438,1367
6,meroclone12,1344,51,59,1635561700_522743.png,1635561700_522743_gfp.png,1635561700_522743_ph.png,410,896,461,955,3551,2863,3602,2922,3141,1967,4485,3311,5,3439,1367
6,paraclone19,1344,57,62,1635561700_522743.png,1635561700_522743_gfp.png,1635561700_522743_ph.png,389,118,446,180,3530,2085,3587,2147,3141,1967,4485,3311,5,3440,1367
6,paraclone13,1344,39,43,1635561701_8123279.png,1635561701_8123279_gfp.png,1635561701_8123279_ph.png,1053,494,1092,537,3995,3235,4034,3278,2942,2741,4286,4085,5,3441,1368
6,meroclone12,1344,51,59,1635561701_8123279.png,1635561701_8123279_gfp.png,1635561701_8123279_ph.png,609,122,660,181,3551,2863,3602,2922,2942,2741,4286,4085,5,3442,1368
6,meroclone16,1344,86,100,1635561701_8123279.png,1635561701_8123279_gfp.png,1635561701_8123279_ph.png,428,1113,514,1213,3370,3854,3456,3954,2942,2741,4286,4085,5,3443,1368
6,paraclone13,1344,39,43,1635561703_093673.png,1635561703_093673_gfp.png,1635561703_093673_ph.png,662,646,701,689,3995,3235,4034,3278,3333,2589,4677,3933,5,3444,1369
6,meroclone12,1344,51,59,1635561703_093673.png,1635561703_093673_gfp.png,1635561703_093673_ph.png,218,274,269,333,3551,2863,3602,2922,3333,2589,4677,3933,5,3445,1369
6,meroclone13,1344,94,114,1635561704_3780391.png,1635561704_3780391_gfp.png,1635561704_3780391_ph.png,26,137,120,251,6548,1074,6642,1188,6522,937,7866,2281,5,3446,1370
6,meroclone13,1344,94,114,1635561705_670339.png,1635561705_670339_gfp.png,1635561705_670339_ph.png,988,383,1082,497,6548,1074,6642,1188,5560,691,6904,2035,5,3447,1371
6,meroclone14,1344,64,72,1635561705_670339.png,1635561705_670339_gfp.png,1635561705_670339_ph.png,721,245,785,317,6281,936,6345,1008,5560,691,6904,2035,5,3448,1371
6,paraclone18,1344,55,60,1635561705_670339.png,1635561705_670339_gfp.png,1635561705_670339_ph.png,5,439,60,499,5565,1130,5620,1190,5560,691,6904,2035,5,3449,1371
6,meroclone13,1344,94,114,1635561706_948585.png,1635561706_948585_gfp.png,1635561706_948585_ph.png,324,160,418,274,6548,1074,6642,1188,6224,914,7568,2258,5,3450,1372
6,meroclone14,1344,64,72,1635561706_948585.png,1635561706_948585_gfp.png,1635561706_948585_ph.png,57,22,121,94,6281,936,6345,1008,6224,914,7568,2258,5,3451,1372
6,meroclone13,1344,94,114,1635561708_2362921.png,1635561708_2362921_gfp.png,1635561708_2362921_ph.png,178,842,272,956,6548,1074,6642,1188,6370,232,7714,1576,5,3452,1373
6,meroclone13,1344,94,114,1635561709_52438.png,1635561709_52438_gfp.png,1635561709_52438_ph.png,816,525,910,639,6548,1074,6642,1188,5732,549,7076,1893,5,3453,1374
6,meroclone14,1344,64,72,1635561709_52438.png,1635561709_52438_gfp.png,1635561709_52438_ph.png,549,387,613,459,6281,936,6345,1008,5732,549,7076,1893,5,3454,1374
6,meroclone13,1344,94,114,1635561710_80418.png,1635561710_80418_gfp.png,1635561710_80418_ph.png,133,672,227,786,6548,1074,6642,1188,6415,402,7759,1746,5,3455,1375
6,meroclone13,1344,94,114,1635561712_0831501.png,1635561712_0831501_gfp.png,1635561712_0831501_ph.png,659,321,753,435,6548,1074,6642,1188,5889,753,7233,2097,5,3456,1376
6,meroclone14,1344,64,72,1635561712_0831501.png,1635561712_0831501_gfp.png,1635561712_0831501_ph.png,392,183,456,255,6281,936,6345,1008,5889,753,7233,2097,5,3457,1376
6,meroclone13,1344,94,114,1635561713_360683.png,1635561713_360683_gfp.png,1635561713_360683_ph.png,275,1074,369,1188,6548,1074,6642,1188,6273,0,7617,1344,5,3458,1377
6,meroclone14,1344,64,72,1635561713_360683.png,1635561713_360683_gfp.png,1635561713_360683_ph.png,8,936,72,1008,6281,936,6345,1008,6273,0,7617,1344,5,3459,1377
6,meroclone13,1344,94,114,1635561714_642029.png,1635561714_642029_gfp.png,1635561714_642029_ph.png,723,435,817,549,6548,1074,6642,1188,5825,639,7169,1983,5,3460,1378
6,meroclone14,1344,64,72,1635561714_642029.png,1635561714_642029_gfp.png,1635561714_642029_ph.png,456,297,520,369,6281,936,6345,1008,5825,639,7169,1983,5,3461,1378
6,meroclone13,1344,94,114,1635561715_920886.png,1635561715_920886_gfp.png,1635561715_920886_ph.png,542,72,636,186,6548,1074,6642,1188,6006,1002,7350,2346,5,3462,1379
6,meroclone13,1344,94,114,1635561717_202501.png,1635561717_202501_gfp.png,1635561717_202501_ph.png,746,1074,840,1188,6548,1074,6642,1188,5802,0,7146,1344,5,3463,1380
6,meroclone14,1344,64,72,1635561717_202501.png,1635561717_202501_gfp.png,1635561717_202501_ph.png,479,936,543,1008,6281,936,6345,1008,5802,0,7146,1344,5,3464,1380
6,meroclone14,1344,64,72,1635561718_478855.png,1635561718_478855_gfp.png,1635561718_478855_ph.png,1267,375,1331,447,6281,936,6345,1008,5014,561,6358,1905,5,3465,1381
6,holoclone3,1344,311,310,1635561718_478855.png,1635561718_478855_gfp.png,1635561718_478855_ph.png,135,855,446,1165,5149,1416,5460,1726,5014,561,6358,1905,5,3466,1381
